"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","55","T6",43815.81,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","59","T6",27842.664,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","60","T6",41857.047,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","63","T6",40688.773,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","67","T6",19394.45,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","75","T6",48555.727,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","01","T6",46680.652,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","06","T6",47405.574,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","08","T6",56232.895,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","16","T6",41491.566,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","25","T6",13792.39,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","29","T6",57680.85,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","55","T6",65532.418,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","59","T6",35469.035,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","75","T6",46467.74,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoGfMa1|738526|fgenesh2_kg.128___13___TRINITY_DN11182_c5_g1_i1","D","76","T6",29993.062,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K19286","ko00740,ko01100,map00740,map01100","1.5.1.39","Nitroreductase"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","01","T6",277939,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","02","T6",91859.23,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","06","T6",61469.96,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","08","T6",26069.77,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","15","T6",76897.984,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","16","T6",27621.979,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","21","T6",25920.115,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","25","T6",77993.484,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","28","T6",38169.836,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","29","T6",167869.84,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","35","T6",94301.61,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","48","T6",58022.086,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","51","T6",128815.2,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","55","T6",100858.945,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","59","T6",93203.625,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","60","T6",158519.17,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","61","T6",170976.88,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","63","T6",212422.14,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","67","T6",81659.25,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","75","T6",105353.766,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|NeoWI3_1|760635|estExt_Genemark4.C_27_t10135","D","76","T6",68201.164,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. WI3-B v1.0",NA,NA,NA,"Sugar_tr"
"dbE|jgi|Neocon1|674401|fgenesh1_pg.296_#_2","D","01","T6",9102.172,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0",NA,NA,NA,NA
"dbE|jgi|Neocon1|891651|fgenesh2_kg.26___297___TRINITY_DN5783_c0_g1_i10","D","01","T6",90228.91,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|Neocon1|891651|fgenesh2_kg.26___297___TRINITY_DN5783_c0_g1_i10","D","16","T6",74273.61,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|Neocon1|891651|fgenesh2_kg.26___297___TRINITY_DN5783_c0_g1_i10","D","25","T6",32398.291,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|Neocon1|891651|fgenesh2_kg.26___297___TRINITY_DN5783_c0_g1_i10","D","29","T6",21024.459,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|Neocon1|891651|fgenesh2_kg.26___297___TRINITY_DN5783_c0_g1_i10","D","61","T6",36194.188,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|Neocon1|891651|fgenesh2_kg.26___297___TRINITY_DN5783_c0_g1_i10","D","75","T6",23467.59,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","constans G3 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|Neolan1|1312730|estExt_fgenesh1_pg.C_810046","D","35","T6",87890.27,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati",NA,NA,NA,"CBM_1"
"dbE|jgi|Neolan1|1312730|estExt_fgenesh1_pg.C_810046","D","59","T6",104444.4,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati",NA,NA,NA,"CBM_1"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","01","T6",22001.541,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","15","T6",22402.531,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","16","T6",12497.519,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","21","T6",54587.418,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","35","T6",16317.134,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","43","T6",73487.37,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Neolan1|1759575|fgenesh2_kg.713___3___TRINITY_DN161_c1_g1_i2","D","55","T6",15310.033,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","lanati","ko:K00914","ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167","2.7.1.137","PI3K_C2,PI3Ka,PI3_PI4_kinase"
"dbE|jgi|Orpsp1_1|1181802|evm.model.c7180000078699.1","D","01","T6",37945.55,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Orpinomyces","sp.","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|Orpsp1_1|1181802|evm.model.c7180000078699.1","D","29","T6",6276.17,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Orpinomyces","sp.","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|Orpsp1_1|1181802|evm.model.c7180000078699.1","D","63","T6",19609.684,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Orpinomyces","sp.","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|Orpsp1_1|1181802|evm.model.c7180000078699.1","D","67","T6",19297.328,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Orpinomyces","sp.","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|Orpsp1_1|1185694|evm.model.c7180000094863.1","D","67","T6",50147.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Orpinomyces","sp.","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|Pecora1|10893|allA11160","D","55","T6",8802.762,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1",NA,NA,NA,NA
"dbE|jgi|Pecora1|1203|allA01245","D","15","T6",29096.508,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1",NA,NA,NA,NA
"dbE|jgi|Pecora1|15288|allA15929","D","15","T6",46065.56,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1",NA,NA,NA,NA
"dbE|jgi|Pecora1|15288|allA15929","D","16","T6",70214.914,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1",NA,NA,NA,NA
"dbE|jgi|Pecora1|15288|allA15929","D","61","T6",69009.26,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1",NA,NA,NA,NA
"dbE|jgi|Pecora1|15334|allA15978","D","01","T6",79243.03,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Pecora1|15334|allA15978","D","63","T6",60361.016,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Pecora1|1546|allA01522","D","02","T6",21040.635,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","06","T6",86663.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","08","T6",78437.7,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","25","T6",60480.914,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","29","T6",69595.78,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","35","T6",20157.217,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","55","T6",202581.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","59","T6",72002.84,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","63","T6",31134.664,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
"dbE|jgi|Pecora1|1546|allA01522","D","75","T6",178643.1,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Pecoramyces","sp. F1","ko:K03784","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","2.4.2.1","PNP_UDP_1"
